domain,logo_url,source_strategy,downloaded_path,error,http_status,extraction_time_ms,_best_score
mateco-hungary.hu,https://mateco-hungary.hu/wp-content/uploads/2023/09/logo.png,img_tag,extracted_logosp/mateco-hungary.hu.png,,200.0,550682,140
intersport-lesrousses.com,https://www.intersport-lesrousses.com/img/logo.png,img_tag,extracted_logosp/intersport-lesrousses.com.png,,200.0,550682,280
adra.ca,https://adra.ca/wp-content/uploads/2023/06/favicon-adra-300x300.png,link_tag,extracted_logosp/adra.ca.png,,200.0,551142,140
invisalign.ch,https://images.ctfassets.net/vh25xg5i1h5l/4ZorEAON1sJLoK7h479fh5/9cf3dd61ea86ff91eaa5a05416edd493/invis_logo_black_no_res.svg,img_tag,extracted_logosp/invisalign.ch.svg,,200.0,551892,390
plastoplan.com,https://plastoplan.com/wp-content/uploads/2016/06/logo-70.png,img_tag,extracted_logosp/plastoplan.com.png,,200.0,551971,150
narscosmetics.co.uk,https://www.narscosmetics.co.uk/fstrz/r/s/www.narscosmetics.co.uk/on/demandware.static/-/Library-Sites-NARS-Shared-Library/default/dw74a744d6/images/nars-logo-black.svg?frz-v=1491,img_tag,extracted_logosp/narscosmetics.co.uk.svg,,200.0,552302,160
nordicpharma.fr,https://www.nordicpharma.fr/wp-content/uploads/sites/22/2021/08/light-pharma-1024x289-1.png,img_tag,extracted_logosp/nordicpharma.fr.png,,200.0,552351,205
spitex-gersau.ch,https://www.spitex-gersau.ch/img/spitex2014/ch.spitex-gersau/logo_de-hcAAF2CC40.svg,img_tag,extracted_logosp/spitex-gersau.ch.svg,,200.0,552377,310
habitatmichigan.org,https://www.habitatmichigan.org/wp-content/uploads/2024/09/Habitat-Miichigan-logo.jpg,img_tag,extracted_logosp/habitatmichigan.org.jpg,,200.0,552781,215
sprachschule-aktiv-basel.ch,https://www.sprachschule-aktiv-basel.ch/wp-content/uploads/2021/02/sprachschule-aktiv-basel.jpg,img_tag,extracted_logosp/sprachschule-aktiv-basel.ch.jpg,,200.0,553102,140
cdvi.com,https://www.cdvi.com/wp-content/uploads/2023/08/logo.svg,img_tag,extracted_logosp/cdvi.com.svg,,200.0,553112,430
filterteknik.dk,https://filterteknik.dk/wp-content/uploads/sites/4/2021/01/Filterteknik-Danmark_Trygtogenkelt.png,img_tag,extracted_logosp/filterteknik.dk.png,,200.0,553600,305
crif.com.tr,https://www.crif.com.tr/media/rdzhosse/logo-crif.png,img_tag,extracted_logosp/crif.com.tr.png,,200.0,553928,190
jungheinrich.com.my,https://www.jungheinrich.com.my/resource/crblob/1262224/7c63ec2e00fb5ff9e718c41c7ced71ae/logo-jungheinrich-svg-data.svg,json_ld,extracted_logosp/jungheinrich.com.my.svg,,200.0,554240,90
actemium.nl,https://actemium.nl/wp-content/themes/actemium/dist/img/logo-actemium.svg,img_tag,extracted_logosp/actemium.nl.svg,,200.0,554257,330
nestle.com.bo,https://www.google.com/s2/favicons?domain=nestle.com.bo&sz=128,google_favicon,extracted_logosp/nestle.com.bo.jpg,,403.0,554318,25
kia-autoprodix.ru,"data:image/svg+xml;base64,PHN2ZyBjbGFzcz0ic2l0ZS1oZWFkZXJfX3RvcC1sb2dvLWltZy1zdmciIGRhdGEtdi00ZDg0N2E2Mj0iIiBmaWxsPSJub25lIiBwcmVzZXJ2ZWFzcGVjdHJhdGlvPSJ4TWlkWU1pZCIgdmlld2JveD0iMCAwIDExNjAgMjY1IiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPjxwYXRoIGQ9Ik02NzYuMjE4IDIzNC40M2MwIDIuMTM0LjU5NyAzLjI5OCAxLjk5MSAzLjI5OC45OTYgMCAxLjc5My0uMzg4IDIuNzg5LS45N0wxMDQwLjMyIDkuMjAyYzYuMzgtNC4wNzQgMTIuMTUtNi4yMDggMjAuNzItNi4yMDhoNzkuMDhjMTIuMTUgMCAyMC4zMSA3Ljk1NCAyMC4zMSAxOS43ODd2MTQ2Ljg1NGMwIDE3LjY1NC0zLjk4IDI3LjkzNi0yMC4zMSAzNy40NDJsLTk1LjgxIDU2LjA2NGMtMS4yLjc3Ni0yLjM5IDEuMTY0LTMuMTkgMS4xNjQtMS4xOSAwLTIuMTktLjc3Ni0yLjE5LTQuMDc0Vjg4Ljc0YzAtMS45NC0uNi0zLjI5OC0xLjk5LTMuMjk4LTEgMC0xLjc5LjM4OC0yLjc5Ljk3TDc3MS40MjcgMjUyLjY2NWMtNy4zNyA0LjY1Ni0xMy4zNDUgNi4wMTQtMjAuMTE3IDYuMDE0SDU3Ny4wMjRjLTEyLjE1IDAtMjAuMzE2LTcuOTU0LTIwLjMxNi0xOS43ODdWMjcuNDM3YzAtMS41NTItLjc5Ny0yLjkxLTEuOTkyLTIuOTEtLjk5NiAwLTEuNzkzLjM4OC0yLjc4OS45N2wtMTczLjI4OSAxMDEuNDZjLTEuNzkzLjk3LTIuMTkxIDEuOTQtMi4xOTEgMi43MTYgMCAuNzc2LjE5OSAxLjM1OCAxLjU5MyAyLjUyMmwxMjMuNjkzIDEyMC40N2MxLjU5MyAxLjU1MiAyLjc4OCAyLjkxIDIuNzg4IDQuMDc0IDAgMS4zNTgtMS43OTIgMi4xMzQtMy45ODMgMi4xMzRIMzg4LjU5N2MtOC43NjQgMC0xNS41MzctMS4zNTgtMjAuMzE3LTYuMDE0bC03NS4wOTItNzMuMTM2Yy0uNzk3LS43NzYtMS4zOTQtMS4xNjQtMi4xOTEtMS4xNjQtLjU5OCAwLTEuNTk0LjM4OC0yLjM5Ljc3NmwtMTI1LjQ4NiA3My41MjRjLTcuNTY5IDQuNDYyLTEyLjc0OCA1LjgyLTIwLjMxNyA1LjgySDI3LjI3OGMtMTIuMTUgMC0yMC4zMTctNy45NTQtMjAuMzE3LTE5Ljc4N1Y5NC43NTRjMC0xNy44NDggMy45ODQtMjcuOTM2IDIwLjMxNy0zNy40NDJMMTIzLjY4My44NmMuOTk2LS41ODIgMS43OTMtLjc3NiAyLjU4OS0uNzc2IDEuMzk1IDAgMi4xOTEgMS41NTIgMi4xOTEgNC42NTZWMTk3LjU3YzAgMS45NC41OTggMi45MSAxLjk5MiAyLjkxLjc5NyAwIDEuNzkzLS41ODIgMi43ODktMS4xNjRMNDU4LjkwOCA4LjYyYzcuNzY5LTQuNDYyIDEyLjU0OS01LjgyIDIxLjUxMi01LjgyaDE3NS4yODJjMTIuMTUgMCAyMC4zMTYgNy45NTQgMjAuMzE2IDE5Ljc4N2wuMiAyMTEuODQzeiIgZGF0YS12LTRkODQ3YTYyPSIiIGZpbGw9IiMwMDAwMDAiPjwvcGF0aD48L3N2Zz4=",svg_fallback,extracted_logosp/kia-autoprodix.ru.svg,,200.0,554327,85
starkey.com.co,https://www.starkey.com.co/-/media/International/US/Images/global/starkey-logo.svg,img_tag,extracted_logosp/starkey.com.co.svg,,200.0,554344,190
aamcocollegestationtx.com,https://irp.cdn-website.com/3825e80b/dms3rep/multi/fav001.jpg,json_ld,extracted_logosp/aamcocollegestationtx.com.jpg,,200.0,554546,90
mitsubishielectric.in,https://mitsubishielectric.in/assets_gws_template_responsive/img/logo.svg,playwright_img,extracted_logosp/mitsubishielectric.in.svg,,,30085,0
einhell.rs,https://www.einhell.rs/_assets/369fecbaddba51f6af024f761a766400/Assets/img/logo.png,img_tag,extracted_logosp/einhell.rs.png,,200.0,554546,245
mazda-autohaus-wuttke-gummersbach.de,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHZpZXdCb3g9IjAgMCAyODMuNiAyNTEuNCIgd2lkdGg9IjQ0IiBoZWlnaHQ9IjM5IiBkYXRhLWZvcmNlLW1vYmlsZS1tZW51PSJmYWxzZSIgYXJpYS1sYWJlbD0iTG9nbyBNYXpkYSIgcm9sZT0iaW1nIj48cGF0aCBmaWxsPSIjZmZmZmZmIiBkPSJtMjcgMjM2IDEzLjEtMjcuNEg0OWw0LjUgNDIuN2gtOS4zbC0zLjEtMzIuNGgtLjJsLTE0LjUgMjkuOWgtMy4yTDguNyAyMTkuMWgtLjJsLTIuNiAzMi4zSDBsNC41LTQyLjdoOC44bDEzLjQgMjcuNGguMmwuMS0uMXptMTM3LjItMjcuNHYyLjFsLTI0IDM1LjF2LjRjMTguNSAwIDIyLjUgMCAyNi44LS41aC40bC0zLjEgNS42aC0zNi43di0yLjRsMjMuOC0zNXYtLjRoLTIxLjdsMS4xLTQuOWgzMy41LS4xem0zOS4yIDBoLTE3djQyLjdoMTYuMWMxNC42IDAgMjQuMi03LjcgMjQuMi0yMS4zcy04LjUtMjEuNC0yMy4zLTIxLjR6bS0xLjcgMzcuN2gtNi4zdi0zMi45aDYuNmMxMC40IDAgMTUgNS45IDE1IDE2LjVzLTUgMTYuNC0xNS4zIDE2LjR6TTk0LjggMjMxLjlsLTUuNC0xNC43aC0uM2wtNS44IDE0LjdoMTEuNi0uMXptLTEzLjQgNC44LTUuOCAxNC41aC02LjJsMTcuOS00Mi4xIDcuNS0uOSAxNy4xIDQyLjloLTEwLjFsLTUuNS0xNC41SDgxLjR2LjF6bTE4NS00LjgtNS40LTE0LjdoLS4zbC01LjggMTQuN2gxMS41em0tMTMuNCA0LjgtNS44IDE0LjVIMjQxbDE3LjktNDIuMSA3LjUtLjkgMTcuMSA0Mi45aC0xMC4xbC01LjUtMTQuNUgyNTN2LjF6bS0zLjktMTU5LjFjLTQuNi0zOC42LTM1LTY0LjUtNzIuMi03My40LTExLjktMi44LTI0LjEtNC0zNi4yLTRzLTI0LjQgMS4xLTM2LjIgNEM2Ny4yIDEzLjEgMzYuOSAzOSAzMi4zIDc3LjZjLS40IDMuNy0uNiA2LjgtLjYgMTEuNXMuMiA3LjguNiAxMS41YzQuNiAzOC42IDM1IDY0LjUgNzIuMiA3My40IDExLjkgMi44IDI0IDQgMzYuMiA0czI0LjQtMS4xIDM2LjItNGMzNy4zLTguOSA2Ny42LTM0LjggNzIuMi03My40LjQtMy43LjYtNi44LjYtMTEuNXMtLjEtNy44LS42LTExLjV6TTYyLjUgNDQuNWMwLS4xLjItLjMuMi0uNCA5LjQtMTQuMSAyNy41LTI1LjggNDcuNS0zMC44IDEwLTIuNSAyMC4yLTMuNSAzMC41LTMuNXMyMC41IDEgMzAuNSAzLjVjMjAgNS4xIDM4IDE2LjggNDcuNSAzMC44IDAgLjEuMi4zLjIuNHYuM2MtLjEgMC0uMi4xLS4zLjItMi45IDEuNS04LjQgNC4xLTEyLjIgNi4xLTIzLjUgMTEuNi00MCAyMC00My42IDIzLjItNC40IDMuOS0xMS4xIDEzLjgtMjEuOSAzMEMxMzAgODguMSAxMjMuNSA3OC4yIDExOSA3NC4yIDExNS40IDcxIDk4LjkgNjIuNiA3NS40IDUxYy0zLjktMS45LTkuMy00LjYtMTIuMi02LjEtLjEgMC0uMi0uMS0uMy0uMi0uMSAwLS4yLS4yIDAtLjNsLS40LjF6bTE2OS40IDU0LjhjLTMuOSAzNC41LTI5LjQgNTcuNi02MC44IDY1LjYtMTAgMi41LTIwLjIgMy41LTMwLjUgMy41cy0yMC41LTEtMzAuNS0zLjVjLTMxLjMtOC01Ni45LTMxLjEtNjAuOC02NS42LS40LTMuMy0uNS02LjEtLjUtMTAuM3MuMS02LjUuNS05LjRjLjUtNC4zIDEuNy05LjggMi45LTEyLjcgMCAwIDAtLjIuMS0uMyAwLS4xLjItLjIuMy0uMSAwIDAgLjIgMCAuMy4xIDIuNiAxLjEgNi43IDIuOCAxMy4xIDUuNiAyOS42IDEyLjkgNDcuMSAyMS40IDUxLjQgMjQuOSAzLjYgMyAxMi40IDE1LjMgMjEuNiAyOC4xaDNjOS4yLTEyLjggMTcuOS0yNS4xIDIxLjYtMjguMSA0LjMtMy41IDIxLjgtMTIgNTEuNC0yNC45IDYuNC0yLjggMTAuNi00LjUgMTMuMS01LjYgMCAwIC4yIDAgLjMtLjEuMSAwIC4yIDAgLjMuMSAwIDAgMCAuMi4xLjMgMS4yIDIuOSAyLjQgOC40IDIuOSAxMi43LjQgMi45LjUgNS4zLjUgOS40cy0uMSA2LjktLjUgMTAuM2guMnoiPjwvcGF0aD48L3N2Zz4=",playwright_inline_svg,extracted_logosp/mazda-autohaus-wuttke-gummersbach.de.svg,,,18537,0
hondabintang.com,https://hondabintang.com/wp-content/uploads/2023/06/cropped-Icon-Honda-180x180.webp,link_tag,extracted_logosp/hondabintang.com.webp,,200.0,555137,80
viessmann.ua,https://www.viessmann.ua/etc.clientlibs/viessmann-corporate/clientlibs/vic.app/resources/favicons/safari-pinned-tab.svg,link_tag,extracted_logosp/viessmann.ua.svg,,200.0,556028,65
hertz-tilburg.nl,https://hertz-tilburg.nl/wp-content/uploads/2019/08/LogoKleur.png,img_tag,extracted_logosp/hertz-tilburg.nl.png,,200.0,556043,220
veolia.co.uk,https://www.google.com/s2/favicons?domain=veolia.co.uk&sz=128,google_favicon,extracted_logosp/veolia.co.uk.png,,403.0,556106,25
pamline.fr,https://www.google.com/s2/favicons?domain=pamline.fr&sz=128,google_favicon,extracted_logosp/pamline.fr.png,,403.0,556109,25
biothanesolutions.com,https://www.biothanesolutions.com/themes/custom/veo_site/build/assets/images/temp/logo-sticky.png,img_tag,extracted_logosp/biothanesolutions.com.png,,200.0,556368,335
saint-gobain.mk,https://www.saint-gobain.mk/themes/custom/sgcc_ext_theme/logo.svg,img_tag,extracted_logosp/saint-gobain.mk.svg,,200.0,556419,400
